Affiliate_id,Count,Name,Overall_percentile
5784,14,Bryson Manuel,91.8044
20268,3,Gustavo Coube,36.1744
13982,6,Joren De win,9.8204
4537,10,Nick Kay,87.7489
8116,11,Mikael Ekman,81.6932
18785,10,Timothy Kavanagh,99.6619
7719,23,Donal Hegarty,82.9272
19168,4,Zac Clark,75.4366
9443,26,Jonathan Ooi,93.9215
11525,2,Mika Pilli-Sihvola,71.5475
20803,9,Jan-Philipp Simpfendoerfer,65.4722
16121,4,Joseph Chacon,79.3491
6372,25,Colin Wear,92.0522
7050,61,Henrik Haapalainen,99.3578
19714,17,Arturs Razumejs,97.2019
15440,19,Robin Joyce,97.3093
15598,10,Austin Mitchell-Briggs,78.0519
2685,9,Adam Blaney,99.0616
8967,9,Andrew Gonzalez,90.1983
9992,18,Sam Lucas,96.9908
13628,21,Miguel Godin-Landry,93.4047
15913,3,Chad Heiser,6.6782
17782,2,Giorgio Tassone,68.0912
14138,8,Dykstra Forbes,76.7084
7368,31,Snorre Fjaagesund,99.5795
12293,20,Douglas Ferreira,96.4309
2563,23,Kevin Steinhaus,99.2849
18598,17,Derrick Williams,89.1812
17314,3,Duccio Fontanelli,74.8109
13554,4,Paul De Bonis,94.9806
1844,6,Ben Blaine,94.4505
8211,36,Jonas Olsson,99.5927
19339,10,Matt Tudryn,96.759
20532,16,Michel Patino,76.8934
16640,26,Tobias Waschkowitz,93.3457
9587,2,Matt Norwicz,53.8075
18239,25,Alex Konicke,98.5868
11159,2,Josh Bayless,67.8216
18530,22,Carl Marella,99.2126
1588,22,Jared Butler,96.9934
16803,13,Logan Frey,99.5566
3320,15,Jack Orosco,92.4211
3694,18,Clayton Moorman,94.7238
2508,7,Ryan DeBonis,95.2974
7674,38,YooSik Kim,99.3748
16139,25,Tim Becker,92.6157
2673,6,Brad Benoit,43.649
20320,4,Joseph Morrone,77.2501
268,25,Mitch Bengston,97.4847
3625,10,Matt Spinar,98.338
3250,23,Victoriano Garza,93.5344
8464,25,Logan Blackwell,99.1387
7162,5,Willy Taite,70.9983
1240,26,Christopher Knizewski,99.1578
17217,8,Jae-Keun Kang,99.454
5604,2,Scott Smith,33.65
1123,12,Jacob Warren,95.1581
14606,2,Robert Olson,84.3936
12117,5,Michele Pellegrino,77.3086
9897,14,Dan Haywood,81.2653
5566,4,Satoki Nara,86.6866
11398,18,Jesse Fox,90.186
9670,25,Ben Worle,89.4582
17162,6,Jason Haskell,87.1832
12072,18,Sebastian Ladwig,95.4878
16797,6,Zach Wood,84.5259
18556,8,Mael Chastonay,94.14
19373,25,Mike Davidoff,9.1606
13960,9,Vinicius Zillmer,9.9889
8104,13,Joshua Martinez,96.7579
4197,25,Duncan McNair,97.3672
20016,13,Nicolas Maissen,80.0945
18536,6,Jose Angel Vargas Meson,53.5172
15927,25,Lee Beum Ho,90.9426
5585,5,Larry Jarnigo,66.2506
19725,1,Marcos Miranda,27.579
1567,24,Yashar Laghai Bonabi,98.6203
19927,6,Felipe Tadeu Ribeiro,88.766
5465,34,Kyle O'Neil,98.3285
17366,27,Shawn Leffler,97.8973
10899,8,Federico Rodríguez Castro,95.3474
3765,11,Tom Rynne,90.4003
12074,10,Abrahão Tostes,94.5265
12272,36,Kevin Leon,97.8585
3106,13,Kyle Dennis,95.358
452,54,Stephen Jones,99.7379
3279,10,Bobby Lawrence,98.6751
14237,2,Gaetan Menard,73.1021
4851,23,Kidd Campbell,96.0508
18184,10,Charles Inman,88.683
9206,9,Selvan Ramjattan,97.5645
10838,5,Christopher Ducre,88.4299
10718,11,Steve Bilney,84.6647
15689,9,Christopher Larson,87.4512
7893,8,Bryan Kelly,81.3822
15734,19,Diego Yon,69.8951
17076,1,Keith DeMint,50.6101
4931,11,Jordon Frakes,98.3231
16050,8,Kenny Meeuws,79.0982
3519,12,Carter Bandy,90.9011
9276,7,Dave Salera,89.5028
6815,28,Milton Zarzuela,96.2502
14182,4,Christian Hines,92.3334
1509,14,Ben Leibowitz,9.0143
8186,19,Denis Clotten,99.6491
5739,1,John Linton,4.71
13747,4,William Miller,88.1099
4288,30,Brian Mcnally,94.4654
13163,38,Alex Rosso,99.0552
15573,13,Pietro Palli,84.6796
12221,15,Liam Carter,9.0271
13683,24,Pietro Anderloni,98.2801
13134,2,Juan Perez,82.5317
12904,25,Matt Medina,97.7394
5864,5,George Mellos,97.5692
3027,33,Braeden Stubblefield,99.8469
17767,8,John Kuzmik,88.5916
8736,5,Clayton Graves,48.5935
19738,13,Vinicius Chiarelli,9.075
12124,35,Elie Zeitlin,95.2315
19677,1,Tommaso Pieri,95.8546
7668,2,Roberto Cavallone,98.8681
13230,17,Andres Diaz,9.4243
9265,12,Craig Moore,78.4086
18444,17,Pascal Kuba,86.2996
897,19,Michael Russo,94.6536
18538,6,Jordan Roberts,97.0386
10482,23,Jon Ragland,92.2239
2090,15,Kurt Belding,93.4318
20166,3,Jonatan Fuente,58.4521
14623,29,Robbie Heuer,99.4854
15778,2,John Ruela,25.4645
19194,20,Martin Chovin,97.7176
7063,44,Alastair Mackinnon,99.5151
7855,52,Mateusz Knap,99.2695
11507,29,Andy Schumacher,93.7476
2376,6,Jake Shafer,97.347
20257,2,Matthew Holman,79.7723
20709,6,Mickaël Martos,96.2507
6958,3,Brian Altamuro,82.5264
18745,1,Han-Sheng Lee,19.2361
9445,13,Lood Oosthuizen,85.4138
17748,10,Luke Martin,96.6362
18543,14,Andrew Tennyson,72.6268
6960,18,Omer Maqsood,9.0851
18919,4,Lucas De Godoy,60.4193
17133,1,Matt Ramsey,14.0508
2645,14,Casey Duree,85.5824
19985,7,Rafael Alfredo Zarpellon,75.3361
20390,21,Jacob Gonzalez,84.7126
16941,16,Jonathan Haskell,93.813
13620,4,Victor Paiva,84.5015
18878,1,Evyatar Shunem,25.0509
15961,19,Kevin Rantrua,97.3667
11777,48,Philip Bisgaard,99.9803
16268,5,Garlan Lott,82.9591
7820,4,Josh Brodzik,57.0857
13763,15,Danilo Bovo,88.4645
2538,6,Rudolph Cortjens,66.0714
14479,64,Alexis Romero,99.5667
9007,24,Paul Coll,89.1913
13431,12,David Trabulo,95.298
4301,7,Michael Matsik Jr.,85.568
19341,16,Nathan Hoiland,99.5587
14011,19,Lucas Call,97.1311
9950,29,Paul-Dwane McMenamin,96.3975
21029,8,Irving Hernandez,99.8394
14581,2,Ignacio Rolon,95.5138
4443,7,Damian Conciatori,99.2551
549,51,Jarett Arcangel,99.0042
20150,4,Nicolas Madinier,61.5156
16015,33,David Rochon,98.6251
15308,27,Wellington Alves do Carmo,92.5445
19865,1,Ben Brown,74.8114
14093,48,Gal Toubul,96.0678
11336,46,NUNES Mathieu,95.7844
16918,9,Marcel Lamée,99.74
4393,20,David Maciolek,9.8145
20384,7,Hyeunsic Yu,87.9908
8727,22,Chad Southwick,95.3745
17053,17,Gabriel Yanez,98.3859
5276,4,Alessandro Sanzone,62.9468
11741,12,Yann St-Jacques,98.6788
2019,35,David Crosson,95.5643
15427,1,Frederic Bernier,98.2248
3614,3,Alfonso Falagán,92.4594
14766,27,Kelly Souheaver,98.8362
8992,30,Eli Sager,88.5161
17480,25,David Costa,97.1779
18667,29,Dean Haynes,98.5725
7698,8,Benjamin Townsend,86.785
11814,13,Elad Izraeli,9.0298
20822,4,James Navarro,61.9196
17394,9,Justin Rowden,99.085
13964,34,Kyung Hwan Oh,95.6074
21095,20,Aleksandr Salmanov,99.5938
18076,25,Justin Wofford,99.555
11865,3,Raul Dias,83.4796
12510,14,Kim Wahlgren,99.7182
17315,8,Fernando Ortiz,86.4128
18198,21,Justin Peters,96.8823
3907,32,Max Kutler,99.782
20862,1,Sohan Shintre,38.1931
20526,11,Andy Gunther,97.8409
9962,18,Alexander Oesch,9.361
2741,16,Collin Gunsenhouser,97.3124
17050,5,Troy Bushey,48.6169
18934,12,Ethan Earlywine,93.8529
6674,3,Dani Moreno,96.5468
19305,24,Marchel Morningstar,92.2776
1471,13,Shawn O'Brien,97.8776
16556,12,Boris Mikula,88.0392
18973,8,Antoine Blais,95.508
4112,26,Giovanni Carboni,95.5867
19201,5,Chase Bryant,94.0507
13893,48,Alex Lima,97.7723
16459,2,Louis Giorgi,9.4631
4821,31,Joshua Hromis,92.0894
1413,33,Tucker McLemore,99.9059
5000,16,Harley Fowler,93.1341
16017,7,Bruno Andrade,9.4668
15497,22,Stuart Stark,98.2795
820,21,John Castaneda,92.6886
13414,10,Pieter Vanbussel,99.2514
14407,19,Chris Heath,94.0523
9717,18,Ivan Marjanovic,98.7336
5464,13,Aidan Dawson,96.767
17535,6,David Lehner,87.2906
14498,11,Ryan McElhaney,94.064
13160,17,Jeremy Banks,98.7511
3957,7,Randy Colon,72.8815
8332,7,Eduardo Valdez Rojas,86.7743
9014,29,Alec Abend,97.356
7457,11,Sriniket Achar,74.5386
2403,25,Justin Satin,9.4184
3915,21,Adam Locker,98.9994
4536,1,Bryan Brown,65.5631
9989,4,Nathan Globke,92.435
16909,7,John McCarthy,8.2078
191,21,Michael Penta,97.0812
18741,12,Michael Worsham,93.754
4750,12,Adam Mainey,92.041
1662,8,William Shiffler,82.1335
4125,12,Hunter Wilks,97.6766
12754,4,Daniel Rietjens,69.2768
21097,19,Bilal Tariq,89.883
10109,1,David Komjathy,50.0673
6115,18,David Wiggin,99.69
19239,7,Arthur Zecchin,95.2634
4638,40,Zach Watts,99.9458
17574,11,Marc Hirsch,62.8952
10863,3,Ra Willems,69.4368
20288,7,Darin Riffle,96.0939
15499,21,Tyler Rosas,96.44
18068,28,Javier Garcia,9.756
20623,19,Justin Neal,87.5134
15057,14,Carlos Valencia,93.9252
16715,1,Chuan Fepuleai,95.7919
5848,13,Mike Shaw,91.0032
8457,15,Sikai Xiao,98.8686
11098,32,Marek Dowejko,9.2903
19005,11,Scott Ervin,74.4185
4673,16,Jeff Barr,92.1303
9115,10,Charles Martin Jr,81.7177
10485,9,Christopher Dombroski,79.8202
6629,28,Alex Elsliger,98.993
12836,29,Allan Alves,94.862
2453,1,Neil Anderson,37.8534
10183,27,Corry Kirby,98.8016
15080,2,Kameron Molter,68.0874
13055,16,Nicolas Osorio,96.1874
1930,5,Sam Chiarillo,7.2131
14434,31,Grigory Gribenyuk,98.5502
20908,6,Bruno Da Ronch,86.0252
7949,2,Jeremy Depies,79.0775
5496,11,Ryan Schwartzengraber,9.7199
239,14,Paul Lozano,88.2577
19691,6,Andre Buendia,69.9089
16945,11,Scott Szabo,73.016
1314,14,Pete Rasmusen,96.2321
723,4,Joseph Cebula,74.8624
16602,15,CJ Axer,97.5054
5615,16,Kaiden Lewis,96.4395
19857,1,Robert Kohl,36.8634
8089,16,Michael Revelakis,98.211
18452,11,Anders Oberg,70.8845
9038,32,Christopher Zamudio,97.9037
6074,10,Landon Johnsey,94.8886
13846,4,oliver jennings,55.7864
1282,2,Jose Iogna,16.7134
12263,27,Ben Black,97.4501
9186,13,Hugo Sousa,99.2961
17970,9,james converse,75.5871
17982,10,Ryno Becker,72.3466
10599,14,Jacob Wheeler,99.4784
5373,28,Joe Young,95.0885
20871,3,Simone Garavaglia,82.9554
11653,15,David Moreno,86.4617
17807,1,Sergii Antonenkov,44.6852
17993,1,Danilo Chan,2.3361
7693,5,Wilfredo Albarran,9.6715
16624,9,Chris Love,93.6105
2699,11,Andrew Iarussi,98.4215
17461,3,Sergio Cleto,38.2175
210,32,Matthew Hill,94.9848
8429,18,Matt Clark,98.6528
10503,23,Adam Walker,96.5038
17416,41,Romain Scalzo,96.8409
9830,15,Mike Harmon,76.9274
20171,10,Reinout Priesterbach,72.277
17600,10,Bernie Semau,90.211
16651,6,Adrian Barker,79.1779
7467,13,Brendhan McDevitt,93.1862
11761,11,Joao Victor Coelho,94.4643
4134,38,Daniel Robbins,93.1139
6046,26,Colton Moran,97.1439
16467,20,Ben Jakeman,87.9833
20997,1,Pedro Dias,85.6297
10153,9,Jacob Bresaz-O'Connor,8.9277
6563,21,Luke Anderson,95.0959
2952,12,Curtis Alderman Jr.,88.4544
19586,3,Ou Li,8.3795
1710,89,Joseph Tortora,99.9708
3911,4,Shawn Baker,4.9423
19213,6,Anton Gustafsson,83.2744
15541,7,Raphael Jacobs,7.0445
12574,13,Matt Carr,87.801
11066,14,Francisco Cardenas,92.4334
8833,3,Abe Rivera,85.7089
15524,18,Craig Sander,9.9033
19136,4,Abdullah Alshareef,7.4667
631,17,Troy Merkel,97.9324
21005,3,Ryan McAvinue,51.3496
9420,2,Broden Harris,77.2576
15192,1,Chris Deedy,5.8552
9797,24,Sebastian Bosgraaf,9.403
17724,14,Nicholas Penizotto,96.9738
18472,6,Lucas Belkhirat,92.2728
3133,37,Jesse Feinsod,98.1296
13280,6,Jeremy Whitworth,98.271
2591,8,Tom Forbes,67.325
17608,32,Kevin Hector,89.8234
5474,2,Morcus Messiha,78.2911
2652,10,Timothy Hahn,94.9109
2944,9,Nils Hemmling,8.7533
17209,28,James Sunderland,97.8181
1673,17,Hamish Watson,90.9862
3464,7,Jeffrey Archer,94.8163
9704,11,Jeffrey Toomer,98.2471
20210,1,Sergio Villasana,5.9482
5046,15,Austin Patton,90.941
1023,2,Aaron Jannetti,40.9327
7975,12,Cody Crawford,95.2134
12854,12,Brandon Young,84.4797
18199,5,David Needham,78.6282
8254,2,Edgardo Lorenzo,31.6988
13204,26,William Ricardo Hack,84.0256
6411,23,Michael Whetstone,97.4858
11325,54,Colombet Jonathan,92.6971
20630,12,Justin Adams,98.8107
5242,26,Ryan Benedick,9.0133
14891,15,Jordan Gray,96.6117
4843,11,Kwesi Mitchell,92.6285
8106,2,Iain Macrae,8.3407
18594,15,Chris Hoptowit,92.8135
5365,10,Noah Casey,98.7112
11568,15,Rowan Griffith-jones,83.0506
3663,46,Geronimo De Abreu,95.2778
1108,1,Cooper Audley,3.7466
15492,14,Maciu Tuilau,62.1631
4704,1,Nick Sekscenski,18.4562
17341,7,Matt Ellis,83.8539
19296,18,Nikolai Bloch,98.6081
3582,34,Ben Alderman,99.8198
3383,31,Adam Yaklich-Lopez,96.3485
5852,6,Kris Gomez,82.0282
10328,9,Bob Liu,76.954
136,1,marco marzachi,7.9218
3568,43,Hyuksan Kwon,99.1095
18666,11,Baptiste Atcher,98.3917
19361,19,Jan Luetkereinke,86.2469
7200,5,Tyler Weber,99.0871
622,6,Eric Olson,78.5245
18692,24,Tyree Harris,90.3556
17088,1,Matthew Cosentino,8.1382
18103,8,Channing Vidal,92.2983
15890,2,Jannick Leven,73.5173
2157,8,Tyler Siefke,94.1708
19447,5,Alex Diez,94.1118
2849,30,Regan Quaal,99.4566
2969,13,Logan Quist-Chaffee,87.2454
16036,18,Eusebio Aldano,99.1371
20393,11,Aaron Davis,9.9033
1156,7,Chris Herbert,73.7194
9373,4,Jacob Struck,75.7317
15586,50,Cj Gerald,99.8352
19858,8,Gerard Lopez,93.6014
4084,18,Gerard Caballe,96.0737
17382,15,Richard Walker,9.4466
11500,1,François Filippi,27.4583
18646,16,Jordan Hayward,98.2152
19874,10,Nils Ehrenschneider,80.1349
14962,2,Logan Bollhoefer,86.2767
3883,17,John Williams,96.0487
14558,37,Maxime Boton,95.9322
18032,11,Barend Oosthuizen,7.5321
15895,4,Ty Barr,89.7846
7445,38,Cesar Robelo,94.7812
5644,24,Wyatt Wood,85.7323
830,21,Jordan Bender,99.9564
5127,22,Gene Polk,99.3142
11358,11,Robert Lowe,84.7046
1683,8,Bradford Reycroft,97.3794
13799,13,Craig Robertson,93.3223
5674,8,Ayman Hossameldin,94.224
9026,14,Dave Minner,90.4061
1639,8,Alexander Kane,99.2647
16196,4,Josh Abbott,91.3137
5765,16,Nicola Mariani,89.3736
7827,11,Brandon Croker,81.3551
1356,4,Blaine Stephan,82.3132
1473,20,Brian Maddigan,88.5868
3655,17,Able Ballejo,85.2549
11411,20,William Peer,92.5232
3746,25,Alex Ranieri,99.606
14893,19,Johannes Klotz,9.6454
14992,13,Matt Kitchens,73.4269
12728,3,Ioannis Papadopoulos,99.7709
20030,10,Oscar Urena Montero,83.0617
15853,17,Ben Silvester,97.1141
18575,19,Aymeric Petel,93.8364
16376,5,Marc Ledez,55.1936
3128,1,Roni Mäkinen,17.1748
8836,9,Joris Berenguer,98.279
8937,12,David Santos,91.1042
20797,4,Andre Costa Da Silva,59.6234
18927,7,Marcelo Paiva,89.7027
16084,75,Jay Adams,99.9288
6451,17,Wallace Nakamura,88.9334
412,12,Casey Jones,80.5417
2027,8,David Flores,50.6728
5412,4,Emmanuel Benitez,86.55
6261,17,Gerardo Villarreal,88.8314
12615,8,Michael Florsheim,83.5583
15100,2,Todd Kowalski,89.9824
6676,2,Luke Mackey,8.9984
11227,8,Skyler Atterbom,71.4438
15076,24,Austin Slover,98.2806
1168,89,Heath Sharp,97.7638
7089,7,Linus Johansson,99.799
20798,1,Adrian Gutiérrez,5.5713
16081,10,Chris Schellenberg,90.5954
1877,32,Corey Matson,98.5789
5060,9,Benjamin Washburn,9.3631
20464,2,Nate Chavez,47.1484
1421,22,Jaime Bigornia,98.5406
16124,30,Cole Oliver,93.8109
9103,16,Tal Ben-David,96.0785
2002,4,Todd LeBlanc,80.8335
4492,2,Kyle Polewaczyk,80.0903
3792,11,Jussi Sironen,76.3144
10631,14,Lucas Leite,98.5858
11059,6,Joe DelGais,97.8271
17884,5,Julien Fresnais,93.7413
8268,6,Chad Penoyer,73.5843
11606,25,Nathan Tobara França,9.1776
14888,10,Jarett Venn,88.095
17402,13,Trae Weiss,92.6753
10448,3,Brandon Davis,45.3716
6127,18,Andrew Katzenmoyer,79.7479
5427,6,Takacs Balazs,88.4294
6949,28,Michael Thielke,94.0725
15865,7,Jason Yu,99.6943
16511,6,Kevin Gomez,93.4297
3703,23,Jonathan Thompson,92.9071
3670,5,Michael Hollrigel,50.0364
14319,6,Luis García,94.845
13759,17,Franco Emanuel Oroná,93.4823
11720,4,Marcos Mendes,52.2492
17523,19,Torey Kertz,98.2577
8196,6,Kevin Narog,94.2517
20342,9,Sateki Tuipulotu,9.0074
4147,23,Chris Lemmel,94.3968
654,67,James Sidwell,99.6858
19818,2,Adam McAdams,88.6905
2218,46,Matt Mcleod,99.9463
10700,23,Nick Hitti,95.4979
14760,2,Carson Kemp,88.8654
12626,4,Abdelkader Harraz,54.3955
14423,60,Liam Stump,98.9431
8782,10,Shane McBride,99.9856
8203,26,Tom Conroy,93.9385
4592,6,Danny Stevens,9.9814
14970,9,Weyk Sousa,83.9273
2333,12,Blaine Balderston,91.5519
715,8,Tyler Adams,74.4871
12828,27,Matt Vanderkooy,94.7674
5339,20,Nicolas Rannou,94.5393
8718,23,Christoph Weese,93.1453
7256,7,Luke Reddy,94.5467
8286,14,Ryan Hill,97.0828
9245,7,James Craughwell,58.3569
19183,9,Chris Tiehi,82.1664
16849,19,Stephen Sykes,88.1078
13360,10,Michael Brady,87.2991
2658,16,Kyle Casey,82.8411
18086,27,João Lyra,76.8535
17717,22,Matt Rogers,9.2275
16300,6,Turner Moyse,74.6583
18454,22,Daniel Church,97.5852
16445,12,Nathan Castanon,80.4279
16176,21,Angel Serrano,96.0216
12548,23,Daniel Hestbech,96.0923
9379,18,Steve Courtney,98.9707
5732,7,Jeb Stone,84.4387
15273,17,Benjamin Christopher,88.5703
19784,6,Chuck Goff,6.8946
16671,13,Dustin Hebert,86.5351
3535,15,Andreas Silli,93.2867
16779,10,Neal Wolfe,82.7061
12298,29,Ferenc Ónodi,99.2259
20877,24,Nicholas Rodriguez,98.6124
17116,15,John Williamson,90.3062
12910,8,Marco Bubba,87.3188
7993,6,Zachary Rounsaville,91.7613
20845,2,Victor Ventura Costa,97.5007
12204,41,Jason Carroll,99.9846
18368,3,David Tilly,89.6182
11393,13,Brian Mueller,94.0778
17749,14,Ori Israeli,75.8848
18206,14,Marcus Reyna,94.1528
921,16,Ben Case,89.5789
15463,11,Jens Brackland,91.8065
9438,5,Erwan Coppola,71.5895
13232,19,Kyle Patterson,84.5217
17695,8,Luis Torres,78.0083
11873,4,Joshua Calloway,84.8598
6283,9,Kevin Turcio,81.1345
11907,2,Miguel Mananas,68.8557
20802,1,Sandro Grou,9.6906
19951,6,Nicholas Philpot,95.9211
9617,8,Chris Mounce,99.7506
5998,16,Adam Grzywacz,96.911
7081,13,James Moore,91.8177
87,20,Zach Hawkins,97.8696
20416,3,Hideyuki Nishimoto,77.3347
17427,14,Manuel Barbosa,75.9066
8891,13,Justin Thomsen,98.6597
15279,18,Carlo Ghelfi,91.0069
16369,12,Adam St Ours,84.1586
1543,26,Marcus Swanepoel,94.1671
2262,35,Charles Little,98.5129
16316,17,Joseph Ochoa,91.5886
10540,25,Franco Morris,98.0472
5356,20,Toby Northrup,98.7687
7853,1,Cauê Godoy,65.2957
14305,20,Cyril Buee,91.3296
7444,2,Roberto Alvarez Jr,82.1462
7170,31,Jose Manuel Henche,96.6378
18749,14,Robert Gronland,86.7478
13340,13,Nev Sullivan,95.8158
17831,9,Igor Chekhov,90.7437
5123,20,Coen Poot,80.6911
19068,14,Gian Smit,95.6515
18246,10,Mindaugas Rupsys,78.4926
9435,17,Cedric Szigeti,75.1336
15749,14,Marcelo Caltabiano,87.6234
4626,9,Devin Fay,93.0395
17042,7,Austin Hampton DeRego,52.4539
6698,9,Brandon Bell,78.9775
1613,20,Justin Phenney,87.7781
14065,1,Manuel Comerci,18.9596
2575,19,Shane Stankus,98.1328
10116,42,Bruno Pires,93.9805
1424,28,Florian Meyer,98.17
12125,7,Patrick Beauchamp,93.8125
16662,1,Hemant Lamba,77.349
6193,4,Isaac Storr,67.3915
3006,8,Jordan Chabinsky,95.8132
12980,38,Daniel Yates,97.6006
19629,12,Jorge Gonzalez,89.3338
763,7,Terrance Gomez,85.9189
1903,12,Dale Gilleran,94.9301
1563,36,Todd Smith,99.7698
12952,13,Murtaza Nadeem,99.3774
9672,28,Richard Chilcott,93.057
11839,26,Logan Blacker-Woods,90.1073
17265,28,Eduan Troskie,93.367
15303,61,Andre Santana,95.1411
2106,29,Nick Stalock,99.2131
14239,25,Maxwell Isaak,99.0951
4201,60,Ryan Laframboise,99.6443
19650,11,Alexander Jones,79.7165
15604,16,Mans Pettersson,98.8692
12203,22,Cesar Pinto,98.5161
623,35,Tyson Takasaki,99.7289
7400,18,Juan Recio,95.6404
14419,9,Michael Humphreys,65.4137
18712,2,Guilherme Ferreira Neto,91.3435
13624,18,Jamie Schmuck,92.2382
10126,7,Juan Quintanilla,91.7576
5478,7,Frank McGuigan,97.6586
11569,36,Spencer Munn,97.3778
20966,24,Joe Moro,98.2849
16336,1,Jacopo Vincenzi,99.1148
806,39,Austin Fitzgerald,93.1846
1485,23,Spencer Anderson,97.7808
2769,24,Paul Lentini,89.8128
14804,4,Benjamin Holt,80.8617
18807,2,Tony Bagala,99.2381
12981,9,Michael Romeo,95.4771
7981,3,Mark Pierre,5.8334
16410,19,Joshua Hartzell,94.5935
4479,35,Rob Strube,99.0388
19534,6,Teddy Fatet,90.7273
503,15,Andrew Bush,90.8878
8161,13,Kyle Counts,82.8448
462,48,David Howe,95.853
12624,2,Andreas Aresti,88.2486
19124,28,Renato Pecchio Gimenis,93.7445
19025,1,Dylan Murphy,68.1555
11165,1,Aronn Pace,79.8016
18149,8,Gustavo Viana,83.9863
17783,5,Derek Morte,91.9655
12587,7,Gretzky Senat,9.5811
489,3,Shane Evans,73.487
11915,11,Chris Ross,88.2529
8168,5,Lukas Ehrenhöfer,95.5362
4085,73,Greg Ashcroft,99.3487
5287,52,Robert Wagner,99.3758
5776,22,Jonny Flannigan,93.5286
89,3,Kris Johanson,77.0853
20711,4,Cristian Martin Hernández,85.9582
18098,8,Mirko Mancini,89.6533
12607,34,Jason Laborde,99.3966
12497,3,Noah Loma,76.3415
2063,8,Seth Wigle,93.3702
4892,60,Nolan Cavanaugh,98.2631
17966,25,Giorgio Chirikian,94.0837
11111,6,Steve Workman,94.0842
5249,14,Alex Cheong,86.4367
20260,5,Scott Seals,62.547
17067,9,Zachary Nichols,98.8973
20876,1,Thomas Pantel,95.004
18929,19,Oren Dego,91.7693
17563,1,Roberto Rubio Montalvo,92.6195
15792,2,Jarno Pöntinen,5.8568
16004,6,Benjamin Dorman,81.2419
18837,21,Jordan Finlayson,98.6304
371,22,Stephen Angelone,92.3685
19432,14,Daniel Olford,96.272
19852,4,Maxime Francoeur,82.0138
3149,20,Ken Natori,93.8598
7622,7,Stewart Puryear,77.9307
19632,5,Scott Van den heuvel,98.572
15760,25,Lucas Allen,90.7156
18647,8,Adrian Cortes,9.0638
18786,12,Jussi Kivimäki,72.8841
4437,10,Tom Sohn,95.5808
18709,22,Jonathan Merkley,98.102
18488,26,James Ploss,95.5627
9829,6,Cody Barton,50.8355
3847,10,Andre Botha,96.9887
17498,20,Thomas Nösel,8.9144
11,9,Rick Tamayo,78.5181
13970,5,Julio Fadoni,74.0809
11635,14,Timothy Barbee,92.4743
12328,29,Sam Watson,95.3097
9411,24,Jett Milner,92.5195
17409,2,Patrick Dodd,59.3182
8515,2,Andy Underwood,71.026
19574,13,Greg Baxter,9.7103
9054,14,Joel Ferreira,96.3305
7491,15,Jack Harvie,93.93
17758,12,Ángel Raul,97.8664
231,27,calvin kenan,91.9256
17005,7,Jake Ruppert,82.3392
13378,7,David Emison,95.8238
13214,4,Manuel Schluck,96.5862
19057,18,Daniel Ikeda de Carvalho,7.3673
15310,12,Caleb Casey,9.7411
14416,44,Arthur Semenov,99.8761
5672,1,Josh Stratton,79.4512
11817,25,Andres Soares,90.9229
2736,9,Steve Grotsky,87.3714
9893,20,Rory Hoile,9.6236
7991,31,Scott Panchik,99.9936
7008,12,Santi Estopiñán,98.967
11342,38,Ben Bernard,98.7846
6128,54,Derrick Dlouhy,99.6332
19661,5,Bjorn Van keulen,6.8973
18511,16,Patrick Lucas,86.0295
5132,6,Juan Arias,72.4088
7859,2,Chris Mondero,81.6794
11696,34,Julio Angel Peña Villegas,91.1808
15827,4,Joey Paris,56.9906
633,8,Michael Christoff,79.3045
16345,17,Viktor Munck-Larsson,99.63
16988,21,Caetano Matalani,97.8329
14311,18,Emanuele Peccorini,76.2884
9927,44,Tim Mustion,99.9112
8442,11,Augusto Henrique Aime,96.1465
14317,41,Pablo Colin,93.8705
18858,1,Kolton Porter,98.2939
14353,36,Florian Floiras,91.3669
3540,7,Vaz Deravanesian,96.105
14031,1,Chadrick Sweeting,2.569
10813,20,Gregory Mountain,99.4412
19899,19,Chris Mason,91.1457
18135,11,Cezary Kośnik,80.7129
15741,11,Maksim Chikunov,95.6611
4034,10,Dong Kim,79.1875
9526,3,Teodoro Rivera,37.6752
7271,43,Josiah Flex,96.784
17151,6,Rob Mitchell,81.571
13390,8,Dave Latz,86.1342
4077,8,Tyler Holmes,92.7348
4846,20,Troy Hastings,94.1028
18681,25,Matt Cordova,99.6209
19612,13,William Clarke,86.5697
12526,27,Andrew Askin,99.0691
14920,4,Jason Mannino,93.7088
20058,2,Avi Gunther,95.0784
1904,6,Evan Smith,93.5153
6748,2,Kevin Renkert,68.0407
15339,6,Changgun Lee,90.2413
18866,2,Willian Vieira Santos,71.1062
12565,3,Mario Barone,98.069
6509,14,Tim Rink,9.9182
18018,1,Anton Cerda,33.6479
5101,47,Ben Holloway,92.8082
14699,5,Jason Voth,7.4927
12866,14,Dev Alexander,8.7506
19870,3,Jordan Crane,76.2947
14203,2,Hector Benitez,9.7427
14641,3,Ricardo Garcia Morales,81.1387
10230,15,Bruno Quaresma,71.271
18340,5,Joe Troia,92.2999
19480,7,Lucas d'Alessandro,83.3095
570,29,Lance Austin,95.9317
6348,17,Casey O'Leary,99.4731
11027,1,Philip Edmondson,45.2679
14393,14,Lorenzo Scelsi,83.7588
19772,15,Trevor Smith,86.3618
18683,11,Marcos Pacheco,93.3415
